OBJECTID,预测房价
10392,12283.061
10397,10497.362
10402,12260.916
10411,12742.295
10415,12247.412
10420,12615.803
10422,13002.803
10423,4314.4854
10425,10265.775
10427,3994.6323
10428,7777.275
10429,4366.158
10430,6195.425
10431,12364.855
10432,13192.107
10433,9861.807
10434,4081.704
10435,6437.0264
10436,4413.779
10437,4321.6987
10438,6272.82
10439,5063.6655
10440,5381.5596
10441,4923.5933
10442,4142.259
10443,4035.168
10444,12934.025
10446,14887.256
10447,16939.756
10448,8329.172
10449,5381.5596
10450,5381.5596
10451,5381.5596
10452,12206.092
10453,12366.645
10455,5155.8115
10456,13527.286
10459,13170.5625
10464,12536.695
10470,13003.251
10474,8344.302
10475,8329.172
10476,15076.8545
10479,11896.604
10485,16948.225
10499,11146.81
10501,5381.5596
10502,5381.5596
10503,8339.6045
10504,6299.5063
10507,12920.529
10510,13111.916
10519,12836.632
10530,6182.657
10543,12933.957
10552,8894.18
10553,4282.392
10554,12973.855
10556,4833.919
10557,6621.594
10558,6025.756
10559,5381.5596
10560,4405.4526
10561,5416.269
10562,5381.5596
10563,4925.0347
10564,4942.1353
10565,5381.5596
10566,5381.5596
10567,5381.5596
10568,5381.5596
10569,12239.351
10571,5486.0996
10574,12822.945
10576,12297.374
10582,15890.04
10588,13374.369
10595,13320.291
10602,12872.447
10605,8329.172
10606,5381.5596
10607,9106.892
10609,14738.747
10612,17134.197
10625,13971.851
10629,5360.8447
10630,5381.5596
10631,5381.5596
10632,3992.9653
10633,4089.202
10634,14410.278
10638,4576.6187
10645,12844.951
10653,13736.375
10665,12317.151
10667,4686.5376
10668,5381.5596
10669,5381.5596
10670,5559.189
10671,5381.5596
10672,5381.5596
10673,6891.904
10674,8329.172
10675,5381.5596
10676,5381.5596
10677,5381.5596
10678,8329.172
10679,8058.3667
10681,13050.301
10685,14263.074
10687,12983.656
10691,13159.26
10693,13121.1
10701,14209.587
10707,12020.472
10711,8329.172
10712,8329.172
10713,8538.109
10714,9240.335
10717,12274.102
10724,17410.283
10734,16450.146
10738,16570.898
10746,5003.8237
10747,5381.5596
10748,4141.635
10749,15092.664
10753,15823.244
10760,13348.382
10762,4494.1606
10763,4663.0933
10764,5381.5596
10765,5381.5596
10766,5381.5596
10767,5381.5596
10768,5381.5596
10769,5381.5596
10770,5381.5596
10771,5307.4463
10772,5381.5596
10773,8329.172
10774,8329.172
10775,12378.79
10778,12935.686
10780,13137.763
10783,13121.2
10786,13187.701
10790,13112.7705
10793,12397.475
10796,12206.092
10798,8329.172
10799,8329.172
10800,10979.823
10802,14120.681
10805,12227.538
10810,18551.977
10816,13889.815
10821,12945.262
10823,5381.5596
10824,5381.5596
10825,7967.8594
10826,13547.883
10834,13240.402
10839,10349.59
10840,4429.647
10841,4812.3877
10842,5381.5596
10843,5381.5596
10844,5381.5596
10845,5381.5596
10846,4058.6077
10847,4428.056
10848,12763.179
10852,13253.206
10857,13540.303
10860,12929.291
10862,12206.092
10864,12751.084
10866,13127.418
10868,13004.4375
10871,12856.898
10874,8329.172
10875,8329.172
10876,8329.172
10877,13814.723
10881,13320.803
10886,12320.869
10898,15532.383
10902,5381.5596
10903,5381.5596
10904,4870.457
10905,12806.965
10907,14315.723
10908,5381.5596
10909,5381.5596
10910,5381.5596
10911,5381.5596
10912,5381.5596
10913,5381.5596
10914,5381.5596
10915,4572.9443
10916,13148.42
10919,12867.4795
10922,12527.271
10924,13537.93
10927,13024.626
10929,13238.899
10931,13122.436
10932,13037.531
10934,13587.412
10935,8329.172
10936,5381.5596
10937,3487.9739
10939,13232.805
10944,13120.17
10949,11874.553
10959,17828.611
10966,13336.101
10968,5381.5596
10969,5381.5596
10970,14759.001
10971,4644.0093
10972,5381.5596
10973,5381.5596
10974,5381.5596
10975,5381.5596
10976,5381.5596
10977,5381.5596
10978,5206.9116
10979,4007.5925
10980,13598.757
10981,13317.477
10982,13600.148
10983,13280.384
10986,13314.725
10988,13210.878
10990,12827.468
10992,9043.631
10993,8329.172
10994,5381.5596
10995,5381.5596
10996,12835.289
10999,12894.614
11004,5353.9673
11009,16444.682
11015,12738.083
11017,5381.5596
11018,5381.5596
11019,5381.5596
11020,5381.5596
11021,4470.638
11022,4797.4326
11023,6232.779
11024,4272.674
11025,13243.609
11026,12035.697
11028,13069.521
11030,13193.002
11032,8448.962
11033,8329.172
11034,5381.5596
11035,12924.391
11038,32798.23
11041,8230.465
11046,10405.72
11051,13207.999
11052,4539.534
11053,5381.5596
11054,5381.5596
11055,5381.5596
11056,4094.8425
11057,12024.398
11058,4910.514
11059,4135.2603
11060,12098.521
11061,4813.654
11062,12990.171
11064,13142.442
11065,8723.221
11066,5381.5596
11067,4951.505
11068,12204.465
11072,7168.407
11076,6723.5645
11077,5381.5596
11078,5381.5596
11079,5381.5596
11080,5381.5596
11081,5087.8765
11082,12225.48
11083,4100.8394
11084,6784.8813
11085,4538.507
11086,4370.161
11087,5234.5996
11088,3946.3638
11089,5365.916
11090,5381.5596
11091,5381.5596
11092,12580.983
11094,13241.959
11096,5381.5596
11097,5381.5596
11098,5381.5596
11099,4545.7563
11100,5621.7544
11101,5785.619
11102,4616.955
11103,4087.6233
11104,5377.8354
11105,5381.5596
11106,5381.5596
11107,4303.689
11108,4581.9126
11109,5381.5596
11110,5381.5596
11111,5381.5596
11112,5381.5596
11113,5349.619
11114,7030.0835
11115,7396.0845
11116,4065.0618
11117,4308.447
11118,4821.476
11119,5381.5596
11120,5381.5596
11121,5381.5596
11122,4620.863
11123,4505.717
11124,5381.5596
11125,5381.5596
11126,5376.019
11127,4774.2583
11128,9215.266
11129,4953.125
11130,5559.189
11131,5655.1084
11132,5381.5596
11133,5381.5596
11134,5381.5596
11135,5219.72
11136,4035.256
11137,5381.5596
11138,4475.1606
11139,8291.069
11140,4037.652
11141,5784.479
11142,4047.9033
11143,5381.5596
11144,5221.7915
11145,4149.3784
11146,4034.9731
11147,5381.5596
11148,5381.5596
11149,4245.5767
11150,5381.5596
11151,4588.741
11152,4044.979
11153,4062.2742
11154,3964.406
11155,5182.6714
11156,5193.997
11157,4237.5083
