Id,center_x,center_y
1652,114.1917284,30.53783101
1653,114.195125,30.53758199
1654,114.1982573,30.53681604
1655,114.1933311,30.53474392
1656,114.2009562,30.5345488
1657,114.1962348,30.53351004
1658,114.1833073,30.56664564
1659,114.1875033,30.56475775
1660,114.182867,30.56106855
1661,114.1758508,30.56571404
1662,114.168356,30.56449422
1663,114.1657723,30.56260715
1664,114.1628927,30.56239372
1665,114.1629901,30.55693148
1666,114.1584394,30.56067812
1667,114.1538079,30.56079949
1668,114.1511133,30.55815523
1669,114.145185,30.56042115
1670,114.1450132,30.55649054
1671,114.1443826,30.55310553
1672,114.1478285,30.55388772
1673,114.1465726,30.5519468
1674,114.1500217,30.55000375
1675,114.1522574,30.5533343
1676,114.1552015,30.55644394
1677,114.1548754,30.54938294
1678,114.1600764,30.55391106
1679,114.1624619,30.55251566
1680,114.1606675,30.54722734
1681,114.1657899,30.54820327
1682,114.1687789,30.54490114
1683,114.1644051,30.55314265
1684,114.1685672,30.55164629
1685,114.1659259,30.55093234
1686,114.1698735,30.54914023
1687,114.179441,30.5484477
1688,114.1796233,30.55084447
1689,114.1790484,30.54553407
1690,114.178319,30.5430474
1691,114.1937768,30.52366969
1692,114.1963289,30.52215121
1693,114.1945243,30.51996358
1694,114.1994778,30.52010899
1695,114.1975968,30.51806782
1696,114.202256,30.51939081
1697,114.2035267,30.51755356
1698,114.2009419,30.51602912
1699,114.202745,30.51485002
1700,114.2054842,30.5159534
1701,114.2067213,30.51402399
1702,114.1916865,30.51361887
1703,114.1891616,30.51058529
1704,114.1967679,30.51222482
1705,114.1986387,30.50943977
1706,114.1931621,30.50910132
1707,114.1962796,30.50643783
1708,114.1994157,30.50469641
1709,114.2048198,30.50136023
1710,114.2141999,30.49227775
1711,114.2134416,30.51760176
1712,114.2172942,30.5154353
1713,114.2155331,30.51663805
1714,114.213254,30.51510867
1715,114.2160535,30.5135862
1716,114.2231979,30.51090787
1717,114.2263158,30.50855431
1718,114.2214784,30.50726406
1719,114.2246207,30.50625232
1720,114.2269565,30.51103218
1721,114.208002,30.51803127
1722,114.2091739,30.51982073
1723,114.2101997,30.52159522
1724,114.215828,30.51847718
1725,114.218464,30.51714253
1726,114.2099829,30.53267965
1727,114.204132,30.532764
1728,114.2091942,30.53029047
1729,114.2131967,30.53076544
1730,114.2161079,30.52806608
1731,114.2115799,30.52892765
1732,114.2146741,30.52641516
1733,114.2135247,30.52250662
1734,114.2139582,30.52450928
1735,114.1913107,30.5592558
1736,114.194695,30.55980834
1737,114.1880751,30.56050172
1738,114.1801695,30.55716322
1739,114.1899125,30.55195944
1740,114.1878569,30.55363848
1741,114.1919537,30.55369542
1742,114.2079451,30.54935221
1743,114.2065946,30.54642769
1744,114.2118645,30.56977352
1745,114.206788,30.56580095
1746,114.2096995,30.5665772
1747,114.2133144,30.56652878
1748,114.2122245,30.56377935
1749,114.2155698,30.56294324
1750,114.2180382,30.56229471
1751,114.2167388,30.56549298
1752,114.2208096,30.56444678
1753,114.2209371,30.56159442
1754,114.2175087,30.55874192
1755,114.2228295,30.55834225
1756,114.2255563,30.55789494
1757,114.2232077,30.55614622
1758,114.2255659,30.55576678
1759,114.2253927,30.56156743
1760,114.2307557,30.56029018
1761,114.229684,30.557022
1762,114.2286869,30.55529648
1763,114.2307412,30.55540898
1764,114.2331497,30.55547356
1765,114.2339816,30.55912841
1766,114.2373127,30.55484629
1767,114.2366245,30.55056242
1768,114.2344627,30.55057289
1769,114.231068,30.55279122
1770,114.2308771,30.54932262
1771,114.2384661,30.56775089
1772,114.2400989,30.5636797
1773,114.2357011,30.56711063
1774,114.2286507,30.57020972
1775,114.2331932,30.5707728
1776,114.2325823,30.56779633
1777,114.2201278,30.56795505
1778,114.212898,30.57343665
1779,114.2172908,30.57227298
1780,114.2205043,30.57141811
1781,114.2350209,30.56302912
1782,114.240426,30.55675557
1783,114.2450543,30.55953945
1784,114.2446372,30.55556564
1785,114.2475112,30.55456665
1786,114.2493307,30.5547257
1787,114.2510476,30.55404849
1788,114.252872,30.5536141
1789,114.257529,30.55310179
1790,114.2400486,30.55158381
1791,114.2423014,30.5511583
1792,114.2496429,30.54972191
1793,114.246453,30.55257459
1794,114.2460692,30.55077095
1795,114.2445829,30.54583114
1796,114.2429389,30.5451325
1797,114.2474897,30.54690988
1798,114.2494299,30.54220306
1799,114.2519624,30.54446824
1800,114.2525432,30.55060686
1801,114.254892,30.54795591
1802,114.2545078,30.54514665
1803,114.2592605,30.55015542
1804,114.2564447,30.55105994
1805,114.258966,30.54224226
1806,114.2597217,30.5386355
1807,114.2574391,30.53663167
1808,114.256142,30.5334712
1809,114.2532148,30.53251435
1810,114.2493871,30.52846057
1811,114.2518865,30.52921907
1812,114.2476946,30.52598462
1813,114.2455772,30.52409113
1814,114.247258,30.53816676
1815,114.2443312,30.53504117
1816,114.2435365,30.53188623
1817,114.2403346,30.53802325
1818,114.2380163,30.53129677
1819,114.2403479,30.52849337
1820,114.2381787,30.52482282
1821,114.2365534,30.52828689
1822,114.2317295,30.53036594
1823,114.2331649,30.53318791
1824,114.2256962,30.5328116
1825,114.2290601,30.53160391
1826,114.2269529,30.52909143
1827,114.2290234,30.52789481
1828,114.2305371,30.52744717
1829,114.2344492,30.52573921
1830,114.2234043,30.5255303
1831,114.2270647,30.52388095
1832,114.2324659,30.52119115
1833,114.2335204,30.51568388
1834,114.2352576,30.51923756
1835,114.2321436,30.51761778
1836,114.2298102,30.51881008
1837,114.2293415,30.52212435
1838,114.2276147,30.52001996
1839,114.2263137,30.51799271
1840,114.2285025,30.51696297
1841,114.2309602,30.51567575
1842,114.2009962,30.50706415
1843,114.187777,30.50903074
1844,114.2371464,30.50906438
1845,114.2349907,30.50434934
1846,114.2330627,30.5027978
1847,114.2416428,30.52136865
1848,114.2436269,30.52296248
1849,114.2440242,30.52136992
1850,114.2460232,30.51924019
1851,114.2498751,30.52230468
1852,114.252244,30.52481854
1853,114.2529649,30.52666869
1854,114.2554621,30.52830448
1855,114.257999,30.53028041
1856,114.26139,30.53361851
1857,114.2410812,30.518349
1858,114.2391046,30.51670839
1859,114.2452654,30.51801137
1860,114.2446678,30.51612093
1861,114.2474584,30.51486702
1862,114.2493964,30.51491889
1863,114.2507733,30.5182551
1864,114.2535128,30.52113048
1865,114.255482,30.52321663
1866,114.2572058,30.52574568
1867,114.262372,30.53035337
1868,114.2223827,30.52240429
1869,114.2246892,30.52231299
1870,114.2246526,30.52106844
1871,114.2235883,30.51955394
1872,114.2223825,30.51799081
1873,114.2199705,30.51920847
1874,114.2212219,30.52079481
1875,114.2190791,30.52197213
1876,114.2202563,30.52356155
1877,114.2181533,30.52430713
1878,114.2175428,30.52284833
1879,114.217248,30.52065223
1880,114.214712,30.51914775
1881,114.1954398,30.52598012
1882,114.194472,30.53058239
1883,114.1879209,30.53729584
1884,114.1808919,30.53914501
1885,114.1835542,30.53507121
1886,114.1832465,30.53193863
1887,114.1529376,30.54886036
1888,114.1529168,30.54623613
1889,114.1505112,30.54426509
1890,114.1497924,30.54209332
1891,114.1532193,30.54086941
1892,114.1526648,30.53921591
1893,114.1545638,30.53628556
1894,114.1590716,30.5351251
1895,114.1389094,30.54654778
1896,114.1409161,30.54215387
1897,114.1365745,30.54000282
1898,114.1324527,30.53468657
1899,114.1286379,30.53338754
1900,114.1264288,30.53233812
1901,114.1275288,30.53452226
1902,114.1287259,30.53067999
1903,114.1312764,30.52968606
1904,114.1344887,30.53230527
1905,114.1353854,30.52917227
1906,114.1367842,30.53702575
1907,114.1333921,30.54028712
1908,114.1422356,30.5365525
1909,114.1393245,30.53578557
1910,114.1430385,30.54921353
1911,114.1345362,30.55019122
1912,114.1388634,30.5506897
1913,114.1395086,30.55336825
1914,114.1488016,30.56454499
1915,114.1426631,30.56431149
1916,114.1392093,30.5635171
1917,114.1360049,30.56171291
1918,114.1327472,30.56091208
1919,114.135146,30.55922037
1920,114.1350956,30.55682643
1921,114.1396412,30.55922705
1922,114.1677828,30.60255209
1923,114.1688647,30.59960297
1924,114.2432769,30.56447473
1925,114.2464135,30.56480005
1926,114.2512338,30.56385361
1927,114.2555874,30.56355348
1928,114.2586121,30.56313989
1929,114.2598376,30.56071725
1930,114.2658539,30.56053666
1931,114.2735914,30.56117687
1932,114.2776344,30.56173504
1933,114.2796625,30.55917675
1934,114.2766749,30.56021608
1935,114.2717777,30.56041459
1936,114.2512409,30.55718769
1937,114.2571959,30.55635914
1938,114.2619358,30.55337903
1939,114.2639078,30.55355769
1940,114.2659763,30.55372336
1941,114.2691539,30.55497609
1942,114.2687499,30.55338936
1943,114.2724461,30.55559918
1944,114.2708217,30.55423452
1945,114.2744067,30.55517356
1946,114.2752246,30.55293553
1947,114.2720724,30.55318824
1948,114.261678,30.55124578
1949,114.2633649,30.55036227
1950,114.2613124,30.54753648
1951,114.2641015,30.54793486
1952,114.2622844,30.54727012
1953,114.265096,30.54719638
1954,114.267415,30.54880436
1955,114.2664091,30.5479557
1956,114.2673351,30.55091162
1957,114.2705641,30.55127907
1958,114.2710163,30.54934855
1959,114.2733441,30.55042095
1960,114.2623809,30.54511055
1961,114.2629778,30.54255039
1962,114.2655584,30.54290313
1963,114.2650762,30.54110739
1964,114.2670465,30.54112901
1965,114.2683391,30.54057385
1966,114.2629011,30.53824012
1967,114.2648578,30.53776082
1968,114.2661556,30.53697547
1969,114.2652528,30.5461144
1970,114.2659898,30.54525564
1971,114.2680265,30.54672875
1972,114.2713608,30.54724347
1973,114.2705128,30.54567606
1974,114.2688166,30.54558623
1975,114.2680553,30.54517699
1976,114.2672709,30.54400961
1977,114.2695484,30.54351422
1978,114.2586201,30.54724034
1979,114.2586963,30.5453227
1980,114.2561046,30.54566904
1981,114.2529722,30.54780675
1982,114.2152716,30.48714002
1983,114.2224519,30.48904378
1984,114.2212182,30.49081704
1985,114.2251421,30.48956373
1986,114.2204648,30.48566257
1987,114.2227532,30.48446626
1988,114.2132822,30.48440185
1989,114.2157046,30.48330125
1990,114.1899014,30.50707701
1991,114.187229,30.55543342
1992,114.185594,30.55306655
1993,114.2132999,30.55689033
1994,114.2158068,30.55593992
1995,114.2190736,30.55515446
1996,114.2158594,30.55402999
1997,114.2151874,30.55228487
1998,114.2174935,30.55233242
1999,114.2191488,30.55328747
2000,114.2218778,30.55418021
2001,114.2250092,30.55356678
2002,114.2284175,30.55338122
2003,114.222973,30.5515723
2004,114.2200569,30.55088872
2005,114.2217249,30.55056516
2006,114.2231921,30.54987945
2007,114.2248151,30.54988148
2008,114.2171469,30.54972905
2009,114.2180865,30.55035188
2010,114.2203383,30.54936099
2011,114.2225974,30.54880886
2012,114.2149685,30.54710522
2013,114.2140169,30.54607201
2014,114.2177215,30.54794988
2015,114.2203048,30.54763268
2016,114.2231974,30.54752772
2017,114.2249753,30.54922238
2018,114.2275801,30.54795672
2019,114.2030834,30.49046338
2020,114.3511566,30.62231587
2021,114.3522801,30.62467275
2022,114.3539979,30.62264904
2023,114.3566188,30.62113148
2024,114.3576627,30.61982799
2025,114.5508473,30.59106437
2026,114.5497939,30.59024589
2027,114.5485158,30.59044967
2028,114.5495086,30.58778432
2029,114.5506461,30.58808325
2030,114.5520725,30.58849118
2031,114.5520097,30.58608704
2032,114.5482433,30.58824023
2033,114.5446955,30.59272439
2034,114.5462411,30.59331171
2035,114.5407216,30.5860679
2036,114.5417354,30.58497123
2037,114.5426152,30.58495519
2038,114.5432628,30.58432008
2039,114.5441811,30.58352956
2040,114.5384346,30.58803402
2041,114.5367368,30.58813639
2042,114.5336401,30.58846938
2043,114.5304417,30.58892916
2044,114.3553415,30.619586
2045,114.3566925,30.61733057
2046,114.3588411,30.61801093
2047,114.3596918,30.61985735
2048,114.3601987,30.61803568
2049,114.3601007,30.61650262
2050,114.3576119,30.6155879
2051,114.3584155,30.61626522
2052,114.3586109,30.61272461
2053,114.3603427,30.61351588
2054,114.3619099,30.61451154
2055,114.3638696,30.61675998
2056,114.3662959,30.61700346
2057,114.3680372,30.61782149
2058,114.3685814,30.61940241
2059,114.3706596,30.61830688
2060,114.3698177,30.62013119
2061,114.3645296,30.61531039
2062,114.3628765,30.61217398
2063,114.3637594,30.61094719
2064,114.3656667,30.61376191
2065,114.3678085,30.6146117
2066,114.3705692,30.61590264
2067,114.366287,30.61258429
2068,114.3676791,30.61028197
2069,114.3651905,30.60878324
2070,114.3718295,30.60953057
2071,114.3633793,30.61820008
2072,114.3659351,30.62061873
2073,114.3677359,30.62216642
2074,114.3653643,30.62276141
2075,114.3570325,30.62631987
2076,114.3560485,30.62439207
2077,114.3605385,30.62758289
2078,114.3606999,30.62442357
2079,114.3598207,30.62403684
2080,114.3585005,30.62354229
2081,114.3580565,30.62240627
2082,114.3592027,30.62129051
2083,114.361129,30.62238661
2084,114.363071,30.62354874
2085,114.3621796,30.62545977
2086,114.3639692,30.62676463
2087,114.364889,30.6248233
2088,114.3620532,30.62857406
2089,114.3628771,30.62791209
2090,114.3654016,30.63015811
2091,114.3641935,30.63144107
2092,114.3655125,30.63222378
2093,114.3628252,30.63066415
2094,114.3603192,30.62917982
2095,114.3589096,30.62996006
2096,114.3608763,30.631112
2097,114.3629545,30.63236483
2098,114.3680573,30.63375297
2099,114.3683626,30.63187743
2100,114.3700736,30.63285871
2101,114.3704968,30.63067962
2102,114.3717719,30.62905267
2103,114.3723855,30.62707088
2104,114.3665802,30.62723831
2105,114.3677644,30.62904842
2106,114.3691261,30.6273461
2107,114.3696641,30.62501677
2108,114.3710778,30.6233153
2109,114.3717091,30.6242516
2110,114.3702686,30.62238318
2111,114.3712133,30.62081649
2112,114.3724488,30.62159668
2113,114.3736337,30.62231545
2114,114.3726334,30.61913473
2115,114.3735995,30.62026692
2116,114.3742575,30.61928399
2117,114.3752885,30.62028502
2118,114.3744369,30.62124563
2119,114.3779456,30.62154154
2120,114.3757358,30.62292436
2121,114.3767942,30.62458656
2122,114.3781715,30.62338674
2123,114.3791251,30.62019944
2124,114.3803097,30.62435341
2125,114.3784876,30.62594783
2126,114.3806316,30.6276056
2127,114.3769835,30.62839676
2128,114.3783285,30.62983958
2129,114.3801724,30.63113023
2130,114.3742195,30.62684099
2131,114.3750313,30.62537918
2132,114.3726746,30.63467401
2133,114.3733734,30.63241988
2134,114.3749111,30.63357093
2135,114.3753183,30.63130447
2136,114.3760924,30.63649296
2137,114.3753709,30.63857879
2138,114.3782733,30.64003115
2139,114.3800323,30.6386489
2140,114.3802411,30.64212609
2141,114.3813166,30.64029652
2142,114.3838751,30.6373553
2143,114.3828333,30.64094061
2144,114.3836344,30.64234288
2145,114.3853917,30.64323353
2146,114.3868318,30.63968544
2147,114.3907509,30.64120442
2148,114.3879351,30.64553543
2149,114.3890455,30.64370077
2150,114.3934716,30.64476652
2151,114.3918455,30.64727381
2152,114.3951808,30.64227055
2153,114.3962582,30.64793129
2154,114.3984928,30.64485944
2155,114.3985839,30.6489133
2156,114.4006862,30.64986323
2157,114.4010728,30.64724185
2158,114.4019599,30.64549516
2159,114.4039022,30.64640206
2160,114.4040676,30.64886514
2161,114.4061646,30.64925276
2162,114.3868014,30.63776448
2163,114.3841792,30.63423983
2164,114.3880232,30.63476446
2165,114.3891511,30.63676951
2166,114.3912531,30.63676394
2167,114.3931395,30.63903064
2168,114.3963417,30.6398426
2169,114.3933918,30.63679907
2170,114.3927991,30.63439691
2171,114.3959559,30.6343734
2172,114.3979507,30.63438372
2173,114.3965364,30.63680477
2174,114.398467,30.64007273
2175,114.399017,30.63623297
2176,114.4008826,30.63613351
2177,114.40328,30.63530001
2178,114.4018631,30.63343907
2179,114.3838571,30.63203129
2180,114.3839281,30.62993547
2181,114.3882772,30.63211196
2182,114.3883196,30.63002891
2183,114.3916757,30.63203616
2184,114.3938306,30.63211755
2185,114.3917368,30.62999478
2186,114.3939569,30.63009829
2187,114.3954734,30.63196211
2188,114.3976442,30.63204295
2189,114.397528,30.63006932
2190,114.3955298,30.62946547
2191,114.3828597,30.62816406
2192,114.3887579,30.62828178
2193,114.3830078,30.626369
2194,114.3849266,30.6267824
2195,114.3850484,30.62834075
2196,114.3866352,30.62827661
2197,114.3869124,30.62668633
2198,114.3879815,30.62616623
2199,114.38927,30.62670113
2200,114.3928196,30.62837186
2201,114.3928432,30.62666756
2202,114.3831842,30.62507471
2203,114.3827313,30.62306395
2204,114.3841859,30.6240846
2205,114.3841361,30.62259251
2206,114.3854337,30.62262316
2207,114.3854338,30.62462829
2208,114.3877269,30.6246292
2209,114.3898046,30.62457636
2210,114.3882912,30.62263
2211,114.3928546,30.62458658
2212,114.3924239,30.62261164
2213,114.3946319,30.62262911
2214,114.3969512,30.62472573
2215,114.3986708,30.62414535
2216,114.3972476,30.62265174
2217,114.391174,30.62089603
2218,114.3853816,30.61985936
2219,114.3825498,30.62071831
2220,114.383342,30.61969722
2221,114.3839177,30.62066747
2222,114.3972788,30.62828727
2223,114.395617,30.62661965
2224,114.397804,30.62663323
2225,114.4005372,30.62432809
2226,114.4016674,30.6226138
2227,114.4016831,30.62106552
2228,114.4002356,30.62080003
2229,114.4007803,30.63194803
2230,114.4027843,30.63150461
2231,114.4009847,30.62910741
2232,114.4022751,30.63000051
2233,114.4034146,30.62826775
2234,114.4002475,30.62680984
2235,114.4019984,30.62676516
2236,114.4044278,30.62783954
2237,114.4043372,30.62546968
2238,114.404962,30.62998644
2239,114.4057323,30.62466556
2240,114.4056016,30.63307826
2241,114.4076203,30.63280071
2242,114.409427,30.63215277
2243,114.4059121,30.63112707
2244,114.4085974,30.63027649
2245,114.4094908,30.62806627
2246,114.4080747,30.62744181
2247,114.4107133,30.62702468
2248,114.4094644,30.6251103
2249,114.3996604,30.6425787
2250,114.4028667,30.64423647
2251,114.4017957,30.64062057
2252,114.4072861,30.63805001
2253,114.4082622,30.636412
2254,114.4082978,30.63482731
2255,114.4056575,30.63719688
2256,114.4051942,30.63562807
2257,114.408619,30.63393882
2258,114.4126638,30.63514006
2259,114.4035935,30.64300456
2260,114.4050793,30.64379389
2261,114.4084914,30.64311666
2262,114.4041589,30.65131239
2263,114.4050927,30.65186998
2264,114.4064126,30.65295153
2265,114.4082374,30.65329793
2266,114.3769928,30.64268838
2267,114.3805942,30.64476697
2268,114.3839761,30.64628137
2269,114.3877098,30.64825951
2270,114.3924576,30.6504746
2271,114.3973667,30.65198814
2272,114.4034342,30.65414874
2273,114.4014141,30.65362754
2274,114.4105818,30.65554053
2275,114.4133093,30.65555376
2276,114.4153731,30.65734664
2277,114.4204965,30.6592389
2278,114.4191195,30.65567279
2279,114.4169427,30.65246511
2280,114.4158774,30.65028647
2281,114.4185565,30.65042828
2282,114.4117794,30.65092726
2283,114.4093654,30.64770535
2284,114.4117492,30.64821725
2285,114.4138331,30.64925456
2286,114.4165789,30.64834594
2287,114.4141056,30.64621383
2288,114.4172097,30.64590612
2289,114.4139977,30.64247613
2290,114.4151013,30.63898683
2291,114.4173097,30.643507
2292,114.4173334,30.64153366
2293,114.4188496,30.64172142
2294,114.4177157,30.63916551
2295,114.4174831,30.63677373
2296,114.4191633,30.63639121
2297,114.4189134,30.6319703
2298,114.4217903,30.6362111
2299,114.4218604,30.63369497
2300,114.4253162,30.63618873
2301,114.4271121,30.63450001
2302,114.4223643,30.63142551
2303,114.4259684,30.63255785
2304,114.4265878,30.62956273
2305,114.4296921,30.62803411
2306,114.4326045,30.62612467
2307,114.4299525,30.63414964
2308,114.4314758,30.63181441
2309,114.4334991,30.63102644
2310,114.4356428,30.62893677
2311,114.4219659,30.65809518
2312,114.4213963,30.65583374
2313,114.4233938,30.65615966
2314,114.4272268,30.65910731
2315,114.4280912,30.65696805
2316,114.4277313,30.65534409
2317,114.4250223,30.65097996
2318,114.4224425,30.65207549
2319,114.421536,30.64873949
2320,114.4210768,30.65312243
2321,114.4333483,30.66021217
2322,114.4365114,30.66096497
2323,114.4383736,30.66090159
2324,114.433993,30.65684203
2325,114.4380173,30.65666292
2326,114.4418083,30.65534403
2327,114.4400195,30.66022944
2328,114.4424501,30.66053473
2329,114.438969,30.66481695
2330,114.4214556,30.64373101
2331,114.426588,30.64611566
2332,114.4244432,30.63938603
2333,114.4289542,30.64428075
2334,114.427793,30.6403087
2335,114.4343957,30.63555993
2336,114.4365254,30.63742776
2337,114.4364592,30.64101353
2338,114.4427778,30.63967027
2339,114.4485695,30.63568104
2340,114.4500671,30.64025557
2341,114.4315733,30.65196773
2342,114.4336989,30.64466399
2343,114.4393563,30.65223981
2344,114.4451618,30.65215757
2345,114.4421535,30.64558244
2346,114.4400123,30.64841422
2347,114.44985,30.65472165
2348,114.4467423,30.64479234
2349,114.4532239,30.66922584
2350,114.4607072,30.67114918
2351,114.4128523,30.63196569
2352,114.4151191,30.62840306
2353,114.4219698,30.62578973
2354,114.4263393,30.62673107
2355,114.4310724,30.62359074
2356,114.4392715,30.62532237
2357,114.4358245,30.62367664
2358,114.4461023,30.63073629
2359,114.4425874,30.62703837
2360,114.4333743,30.61811817
2361,114.4346298,30.61087913
2362,114.4370786,30.60364927
2363,114.4411537,30.60135799
2364,114.4370007,30.61942725
2365,114.4382388,30.61494292
2366,114.440309,30.60808671
2367,114.4405372,30.61809767
2368,114.4429903,30.60956372
2369,114.4427944,30.62060158
2370,114.4428287,30.61648164
2371,114.4442199,30.6162003
2372,114.4456176,30.61781113
2373,114.4447665,30.61016299
2374,114.445767,30.61103135
2375,114.4460732,30.60586562
2376,114.4482181,30.60673103
2377,114.4473761,30.61231703
2378,114.4467037,30.6111375
2379,114.4421985,30.60297158
2380,114.4437843,30.6019301
2381,114.4443613,30.60490449
2382,114.4452574,30.60393426
2383,114.4451687,30.60258906
2384,114.4467305,30.60251768
2385,114.4472918,30.59850245
2386,114.4472895,30.59465956
2387,114.4506679,30.59655097
2388,114.4498858,30.60054076
2389,114.4486845,30.60450234
2390,114.4506481,30.60797841
2391,114.452655,30.60411668
2392,114.4535333,30.59824877
2393,114.4491661,30.61480689
2394,114.44725,30.6188614
2395,114.4433548,30.62206178
2396,114.446286,30.62404823
2397,114.4502218,30.62435067
2398,114.4517781,30.62724504
2399,114.4554328,30.62212175
2400,114.4522925,30.61925957
2401,114.4519824,30.61590556
2402,114.4535414,30.61174977
2403,114.4576221,30.60637439
2404,114.4558326,30.60354215
2405,114.4571939,30.61654424
2406,114.4601801,30.60947824
2407,114.4581846,30.60928603
2408,114.4617081,30.60277477
2409,114.4640925,30.6077351
2410,114.4621799,30.61457322
2411,114.4602365,30.62018656
2412,114.4617264,30.61678501
2413,114.4668173,30.60960931
2414,114.4521355,30.63183499
2415,114.4550367,30.63143129
2416,114.4518883,30.62913592
2417,114.4500482,30.63069684
2418,114.4551799,30.62824465
2419,114.4578917,30.62930204
2420,114.4591008,30.62631923
2421,114.4566852,30.63357501
2422,114.4585824,30.63158311
2423,114.4614581,30.63518139
2424,114.4609161,30.63300939
2425,114.4607669,30.63047101
2426,114.4628535,30.62879127
2427,114.4641591,30.63274783
2428,114.4666635,30.63314238
2429,114.4660189,30.62627443
2430,114.46388,30.62433539
2431,114.4646649,30.62162388
2432,114.4672838,30.62002375
2433,114.4656952,30.61755109
2434,114.468552,30.61704121
2435,114.4672559,30.61469194
2436,114.4676053,30.6117432
2437,114.4699735,30.61008575
2438,114.4710622,30.61277642
2439,114.4724623,30.60998596
2440,114.4697471,30.60828027
2441,114.4703607,30.60729401
2442,114.473769,30.60758783
2443,114.4703645,30.60547934
2444,114.4682274,30.60183023
2445,114.4716528,30.60274969
2446,114.4742317,30.60462786
2447,114.4646739,30.599896
2448,114.462705,30.59917429
2449,114.4599016,30.59832577
2450,114.472758,30.61668871
2451,114.4761931,30.61645754
2452,114.4794482,30.61680781
2453,114.4739721,30.61516711
2454,114.4739467,30.6134859
2455,114.4790043,30.614346
2456,114.4785457,30.61555531
2457,114.4774315,30.61212956
2458,114.4757153,30.6094799
2459,114.4788885,30.61047366
2460,114.4790397,30.60922025
2461,114.4786957,30.60717967
2462,114.4780268,30.6032174
2463,114.482347,30.60488246
2464,114.4756238,30.6028634
2465,114.4736674,30.60113942
2466,114.4752722,30.59909019
2467,114.4689904,30.59905308
2468,114.4687447,30.59700724
2469,114.4662884,30.59780571
2470,114.4661242,30.59567248
2471,114.4637753,30.59675541
2472,114.4612684,30.59644746
2473,114.4632698,30.59421961
2474,114.4678288,30.5943964
2475,114.4706877,30.59155003
2476,114.4616001,30.59160213
2477,114.4529598,30.59492543
2478,114.4578354,30.59625948
2479,114.4559049,30.59493737
2480,114.4586282,30.59491524
2481,114.4475688,30.59148729
2482,114.4466831,30.58799479
2483,114.4497658,30.59085102
2484,114.4493595,30.58923204
2485,114.4486395,30.58505757
2486,114.4455886,30.58340426
2487,114.4523322,30.59200728
2488,114.4543187,30.59180556
2489,114.4537597,30.58945858
2490,114.452235,30.5894377
2491,114.4517098,30.58691654
2492,114.4508043,30.58715577
2493,114.4506741,30.58319304
2494,114.4539549,30.58803296
2495,114.4562545,30.58795907
2496,114.4537529,30.58592711
2497,114.4579911,30.58799186
2498,114.4562918,30.58432457
2499,114.4531533,30.58378313
2500,114.45299,30.58153639
2501,114.4557704,30.58105079
2502,114.4568367,30.58169446
2503,114.4591886,30.58483265
2504,114.4606402,30.58440741
2505,114.4588212,30.58371794
2506,114.4592535,30.58304543
2507,114.4578782,30.58287137
2508,114.4590727,30.5817776
2509,114.4591602,30.58023977
2510,114.4596664,30.57884694
2511,114.4573513,30.57668761
2512,114.4575895,30.57870114
2513,114.4591096,30.57454659
2514,114.4559189,30.57930975
2515,114.4546425,30.57961541
2516,114.4523967,30.5791625
2517,114.4540273,30.57860171
2518,114.4500908,30.57665562
2519,114.4508778,30.57986799
2520,114.4449086,30.58012768
2521,114.4476026,30.58084773
2522,114.4494125,30.5802646
2523,114.4470195,30.57974195
2524,114.4490606,30.57873561
2525,114.4507487,30.57842889
2526,114.4525392,30.57662784
2527,114.4514214,30.57458102
2528,114.4481921,30.57610332
2529,114.4446493,30.57686576
2530,114.443267,30.57435087
2531,114.4452329,30.57334747
2532,114.4415901,30.57724899
2533,114.4458792,30.57744446
2534,114.4488744,30.5932631
2535,114.4611487,30.5879047
2536,114.4634086,30.58667087
2537,114.461221,30.58224184
2538,114.4639482,30.58424038
2539,114.4676946,30.58474081
2540,114.471127,30.58415114
2541,114.471641,30.58702052
2542,114.4693047,30.58462647
2543,114.4732809,30.58912913
2544,114.4744394,30.58519536
2545,114.4763925,30.586445
2546,114.4760644,30.58914078
2547,114.4700967,30.59742211
2548,114.4743179,30.59244022
2549,114.4764504,30.59317677
2550,114.4798881,30.59491675
2551,114.4827708,30.59634298
2552,114.4752423,30.59070431
2553,114.4597556,30.64133274
2554,114.4653915,30.63791902
2555,114.4626443,30.63860665
2556,114.47023,30.6353799
2557,114.4681745,30.62976077
2558,114.4714128,30.62990349
2559,114.4723371,30.62715114
2560,114.4694525,30.62319624
2561,114.4739093,30.62792815
2562,114.4800011,30.62534045
2563,114.4777287,30.62408394
2564,114.4828493,30.62041675
2565,114.4705417,30.61850783
2566,114.4704472,30.62095959
2567,114.47246,30.62181589
2568,114.4727619,30.62050848
2569,114.4735938,30.61932399
2570,114.4755609,30.61978088
2571,114.4826324,30.61237949
2572,114.4829057,30.61030301
2573,114.4841721,30.60927838
2574,114.4826019,30.61504785
2575,114.4847195,30.61359966
2576,114.4859549,30.61233944
2577,114.4852889,30.61065415
2578,114.4867522,30.61145444
2579,114.488024,30.61095258
2580,114.4864779,30.6099246
2581,114.4868686,30.60772283
2582,114.4868164,30.60631506
2583,114.4821769,30.60808794
2584,114.4824959,30.6070147
2585,114.4824741,30.60620707
2586,114.4836493,30.60812132
2587,114.4839877,30.60664185
2588,114.4846712,30.60434809
2589,114.4870535,30.60429848
2590,114.489551,30.60758582
