Id,center_x,center_y,Clusters_2,Clusters_3,Clusters_4,Clusters_5
3431,114.1845517,30.62206936,,,,
3432,114.1790757,30.6332438,,,,
3433,114.1829989,30.6333454,0.0,2.0,1.0,1.0
3434,114.1809559,30.63327594,,,,
3435,114.1769419,30.63677963,1.0,1.0,1.0,4.0
3436,114.1754051,30.64120766,0.0,2.0,1.0,1.0
3437,114.1739443,30.64216838,,,,
3438,114.1466034,30.65160903,0.0,2.0,1.0,0.0
3439,114.150601,30.64939593,0.0,2.0,0.0,0.0
3440,114.1358105,30.65182804,0.0,0.0,0.0,0.0
3441,114.1340878,30.65103942,0.0,0.0,0.0,0.0
3442,114.1357776,30.64982299,0.0,0.0,0.0,0.0
3443,114.141665,30.65149796,0.0,2.0,1.0,1.0
3444,114.1402086,30.65149542,0.0,2.0,2.0,2.0
3445,114.1391433,30.65014498,0.0,0.0,0.0,0.0
3446,114.1341397,30.65375262,1.0,2.0,1.0,1.0
3447,114.1350913,30.65329655,,,,
3448,114.1350292,30.65429301,,,,
3449,114.1360315,30.65385468,,,,
3450,114.2081021,30.61597181,0.0,0.0,0.0,0.0
3451,114.198405,30.61659082,0.0,0.0,0.0,0.0
3452,114.2005414,30.61627411,0.0,0.0,0.0,0.0
3453,114.2026577,30.61299503,0.0,0.0,0.0,0.0
3454,114.2048908,30.61305319,,,,
3455,114.2044653,30.61146205,,,,
3456,114.2066078,30.61327198,0.0,0.0,0.0,0.0
3457,114.2091852,30.61252561,0.0,0.0,0.0,0.0
3458,114.2071255,30.61122687,0.0,0.0,0.0,0.0
3459,114.2100026,30.6106511,0.0,2.0,1.0,3.0
3460,114.2109853,30.61053588,0.0,2.0,1.0,3.0
3461,114.2122686,30.61020845,0.0,2.0,1.0,3.0
3462,114.2115618,30.61484178,0.0,0.0,0.0,0.0
3463,114.2112545,30.61221188,0.0,0.0,0.0,0.0
3464,114.2126572,30.61220105,0.0,0.0,0.0,0.0
3465,114.2146353,30.61032777,0.0,2.0,1.0,3.0
3466,114.2154569,30.61216475,0.0,2.0,1.0,3.0
3467,114.216903,30.60982923,0.0,2.0,1.0,3.0
3468,114.2030618,30.61598755,0.0,0.0,0.0,0.0
3469,114.2042373,30.61707461,0.0,2.0,2.0,2.0
3470,114.2028998,30.61837332,0.0,0.0,1.0,3.0
3471,114.2044595,30.61822595,0.0,2.0,1.0,1.0
3472,114.2053878,30.61485235,0.0,0.0,0.0,0.0
3473,114.2056623,30.61680166,0.0,0.0,2.0,2.0
3474,114.20588,30.61859152,,,,
3475,114.2016319,30.62449637,0.0,0.0,0.0,0.0
3476,114.1824531,30.61450038,0.0,0.0,0.0,0.0
3477,114.1873788,30.61499469,,,,
3478,114.1857197,30.61467288,0.0,0.0,0.0,0.0
3479,114.1819893,30.61653697,0.0,0.0,0.0,0.0
3480,114.1841213,30.61619306,0.0,0.0,0.0,0.0
3481,114.1867115,30.61822427,0.0,0.0,0.0,0.0
3482,114.1875106,30.61659394,0.0,0.0,0.0,0.0
3483,114.1836317,30.61846036,0.0,2.0,1.0,3.0
3484,114.1859792,30.61651958,0.0,0.0,1.0,0.0
3485,114.1932781,30.61313405,0.0,0.0,0.0,0.0
3486,114.1888249,30.61368672,0.0,0.0,0.0,0.0
3487,114.1902213,30.61517397,0.0,2.0,1.0,3.0
3488,114.1937934,30.61473881,0.0,2.0,1.0,3.0
3489,114.1959573,30.61456114,0.0,2.0,1.0,3.0
3490,114.1946007,30.61665676,1.0,1.0,1.0,4.0
3491,114.1917089,30.61818524,1.0,1.0,3.0,4.0
3492,114.1914414,30.61658009,0.0,2.0,1.0,3.0
3493,114.1895187,30.61682373,1.0,2.0,1.0,3.0
3494,114.1897034,30.61840911,0.0,2.0,1.0,1.0
3495,114.1877688,30.61811448,1.0,1.0,1.0,4.0
3496,114.1905084,30.61947239,,,,
3497,114.1944001,30.61937882,0.0,0.0,0.0,0.0
3498,114.1731835,30.62476256,1.0,1.0,1.0,4.0
3499,114.1588126,30.61521816,0.0,2.0,1.0,0.0
3500,114.1613181,30.61623379,,,,
3501,114.1631123,30.61311087,0.0,0.0,0.0,0.0
3502,114.165045,30.61385911,0.0,0.0,0.0,0.0
3503,114.1684365,30.60960848,0.0,0.0,0.0,0.0
3504,114.1721944,30.60865844,0.0,2.0,1.0,1.0
3505,114.185964,30.59724542,0.0,0.0,0.0,0.0
3506,114.187771,30.5999712,0.0,0.0,0.0,0.0
3507,114.1819978,30.59852422,0.0,2.0,1.0,1.0
3508,114.1847393,30.6018265,0.0,2.0,1.0,3.0
3509,114.1767803,30.59909121,,,,
3510,114.1786152,30.59799229,,,,
3511,114.1807157,30.60392277,,,,
3512,114.1769715,30.60072665,,,,
3513,114.1788559,30.60009472,0.0,2.0,1.0,1.0
3514,114.1835992,30.59981304,0.0,0.0,0.0,0.0
3515,114.1759524,30.60528273,1.0,2.0,1.0,2.0
3516,114.1795185,30.60148283,,,,
3517,114.1784067,30.60366903,0.0,2.0,1.0,1.0
3518,114.181543,30.60195129,,,,
3519,114.1799377,30.60274462,,,,
3520,114.1932778,30.58858866,0.0,0.0,0.0,0.0
3521,114.1878982,30.58918761,0.0,2.0,1.0,1.0
3522,114.1870646,30.58662777,0.0,0.0,0.0,0.0
3523,114.1838004,30.58957903,0.0,0.0,0.0,0.0
3524,114.1853032,30.59235088,0.0,0.0,0.0,0.0
3525,114.1869079,30.59240939,0.0,0.0,0.0,0.0
3526,114.1902915,30.59104393,0.0,0.0,0.0,0.0
3527,114.1959902,30.59559926,0.0,0.0,0.0,0.0
3528,114.1961678,30.59129507,0.0,0.0,0.0,0.0
3529,114.1939951,30.59316662,0.0,0.0,0.0,0.0
3530,114.1937782,30.59763475,0.0,0.0,0.0,0.0
3531,114.1915566,30.59877511,0.0,0.0,0.0,0.0
3532,114.1891017,30.59645388,0.0,0.0,0.0,0.0
3533,114.1902924,30.59505512,0.0,0.0,0.0,0.0
3534,114.1922657,30.59670579,0.0,0.0,0.0,0.0
3535,114.191325,30.59438715,0.0,0.0,0.0,0.0
3536,114.2042373,30.5953225,1.0,1.0,1.0,4.0
3537,114.2035288,30.59687835,1.0,1.0,3.0,4.0
3538,114.2064952,30.59548019,0.0,0.0,0.0,0.0
3539,114.2063224,30.59287884,0.0,0.0,0.0,0.0
3540,114.19918,30.59749735,0.0,0.0,0.0,0.0
3541,114.2013852,30.59638381,0.0,0.0,0.0,0.0
3542,114.204258,30.59390621,0.0,2.0,1.0,3.0
3543,114.2070275,30.59781433,0.0,0.0,0.0,0.0
3544,114.2056442,30.60007839,0.0,2.0,1.0,0.0
3545,114.2078842,30.5995305,0.0,2.0,1.0,0.0
3546,114.2017029,30.60093061,0.0,0.0,0.0,0.0
3547,114.2005402,30.59896739,0.0,0.0,0.0,0.0
3548,114.2032737,30.59853112,0.0,2.0,1.0,1.0
3549,114.2050153,30.59827856,0.0,2.0,1.0,0.0
3550,114.2138152,30.5961466,0.0,0.0,2.0,2.0
3551,114.2145684,30.59525773,0.0,2.0,1.0,1.0
3552,114.2099243,30.59796814,0.0,0.0,0.0,0.0
3553,114.2115115,30.59745143,0.0,2.0,1.0,1.0
3554,114.2127556,30.59713481,0.0,2.0,2.0,2.0
3555,114.2094528,30.5913396,0.0,0.0,0.0,0.0
3556,114.2114421,30.59161511,0.0,2.0,1.0,2.0
3557,114.2090503,30.59508135,0.0,0.0,0.0,0.0
3558,114.2086147,30.5936014,0.0,0.0,0.0,0.0
3559,114.2112487,30.59587087,1.0,2.0,1.0,4.0
3560,114.2104653,30.59431027,0.0,2.0,1.0,0.0
3561,114.2159078,30.59398528,1.0,1.0,1.0,4.0
3562,114.2114638,30.59258287,0.0,0.0,0.0,0.0
3563,114.2136345,30.59353415,1.0,1.0,1.0,4.0
3564,114.2120155,30.59464298,0.0,0.0,0.0,0.0
3565,114.214769,30.60725537,0.0,0.0,0.0,0.0
3566,114.2167713,30.60701199,0.0,0.0,0.0,0.0
3567,114.2163461,30.60192854,0.0,0.0,0.0,0.0
3568,114.2162576,30.60443671,0.0,0.0,0.0,0.0
3569,114.2183014,30.60481626,0.0,2.0,1.0,1.0
3570,114.2178607,30.603176,0.0,0.0,0.0,0.0
3571,114.2191855,30.60160401,0.0,0.0,0.0,0.0
3572,114.2166626,30.59904735,0.0,0.0,0.0,0.0
3573,114.2186768,30.59903782,0.0,0.0,0.0,0.0
3574,114.2202063,30.5986522,0.0,0.0,0.0,0.0
3575,114.217475,30.59646207,0.0,0.0,0.0,0.0
3576,114.2187634,30.59685428,0.0,0.0,0.0,0.0
3577,114.218719,30.595129,0.0,0.0,0.0,0.0
3578,114.2202094,30.59500879,0.0,0.0,0.0,0.0
3579,114.2186492,30.59264636,0.0,0.0,0.0,0.0
3580,114.2209571,30.59328353,0.0,0.0,0.0,0.0
3581,114.2218595,30.59046021,0.0,0.0,0.0,0.0
3582,114.2219507,30.60009769,0.0,0.0,0.0,0.0
3583,114.2231722,30.59666017,1.0,1.0,3.0,4.0
3584,114.223913,30.5919442,0.0,2.0,1.0,0.0
3585,114.2232464,30.59454933,0.0,2.0,1.0,0.0
3586,114.2221356,30.59793948,0.0,2.0,1.0,3.0
3587,114.2307101,30.58390551,0.0,0.0,0.0,0.0
3588,114.2286185,30.58796846,0.0,0.0,0.0,0.0
3589,114.2333,30.58503209,,,,
3590,114.2333659,30.58028132,0.0,0.0,0.0,0.0
3591,114.1649873,30.62563769,0.0,2.0,2.0,2.0
3592,114.1660193,30.62224617,0.0,0.0,0.0,0.0
3593,114.1621042,30.62126873,0.0,0.0,0.0,0.0
3594,114.166201,30.61897762,0.0,2.0,1.0,1.0
3595,114.1791378,30.61714062,0.0,2.0,1.0,0.0
3596,114.1760354,30.61527052,0.0,0.0,0.0,0.0
3597,114.1703264,30.61631081,,,,
3598,114.1716233,30.61587909,,,,
3599,114.1737873,30.6191775,,,,
3600,114.1752562,30.61721217,,,,
3601,114.177839,30.61828748,1.0,1.0,3.0,4.0
3602,114.1713696,30.6172723,,,,
3603,114.1784422,30.61933472,,,,
3604,114.1765855,30.60856305,0.0,0.0,0.0,0.0
3605,114.1761126,30.6117701,0.0,0.0,0.0,0.0
3606,114.1782365,30.61131613,0.0,0.0,0.0,0.0
3607,114.172532,30.61216611,0.0,0.0,1.0,0.0
3608,114.1469551,30.61751731,0.0,0.0,0.0,0.0
3609,114.1509925,30.61747988,0.0,0.0,0.0,0.0
3610,114.1471679,30.61247739,0.0,0.0,0.0,0.0
3611,114.1513194,30.61309302,0.0,0.0,0.0,0.0
3612,114.1164145,30.60845304,0.0,0.0,0.0,0.0
3613,114.1228574,30.60920522,0.0,2.0,1.0,0.0
3614,114.1185623,30.60882963,0.0,0.0,0.0,0.0
3615,114.1208884,30.60904526,0.0,2.0,1.0,3.0
3616,114.1163856,30.6059868,0.0,2.0,1.0,0.0
3617,114.1187001,30.60621098,0.0,0.0,0.0,0.0
3618,114.1220706,30.60675753,0.0,0.0,1.0,0.0
3619,114.1102954,30.60903837,1.0,1.0,1.0,4.0
3620,114.1084588,30.60648919,1.0,1.0,3.0,4.0
3621,114.1140845,30.60893733,0.0,0.0,0.0,0.0
3622,114.1117974,30.60634999,0.0,0.0,1.0,0.0
3623,114.1003914,30.6012669,1.0,2.0,1.0,0.0
3624,114.1040061,30.60069795,,,,
3625,114.1025079,30.60181601,0.0,0.0,0.0,0.0
3626,114.1025582,30.60067414,,,,
3627,114.1041049,30.60171354,,,,
3628,114.1063785,30.60100819,,,,
3629,114.107399,30.60166126,,,,
3630,114.1045819,30.60030805,,,,
3631,114.0925803,30.60157146,1.0,1.0,1.0,4.0
3632,114.0899944,30.60165083,1.0,1.0,3.0,4.0
3633,114.0961885,30.60142898,1.0,1.0,3.0,4.0
3634,114.097179,30.60131115,1.0,1.0,3.0,4.0
3635,114.0980938,30.60126265,1.0,1.0,3.0,4.0
3636,114.0710486,30.60737941,0.0,2.0,1.0,1.0
3637,114.0760816,30.6060529,0.0,2.0,1.0,1.0
3638,114.073307,30.60714718,1.0,1.0,3.0,4.0
3639,114.0742984,30.60796936,1.0,1.0,3.0,4.0
3640,114.0560048,30.63834645,0.0,0.0,0.0,0.0
3641,114.0594168,30.6363147,0.0,2.0,1.0,3.0
3642,114.0633697,30.63525412,0.0,0.0,0.0,0.0
3643,114.0575992,30.63415963,1.0,1.0,1.0,4.0
3644,114.0607959,30.63307624,0.0,0.0,0.0,0.0
3645,114.0629336,30.63239752,0.0,2.0,1.0,0.0
3646,114.0563894,30.63197374,0.0,2.0,1.0,3.0
3647,114.0611352,30.63081793,0.0,0.0,0.0,0.0
3648,114.0588278,30.63051604,0.0,0.0,1.0,0.0
3649,114.0505805,30.63355212,0.0,0.0,0.0,0.0
3650,114.0539714,30.63668247,1.0,1.0,3.0,4.0
3651,114.0557008,30.63607489,0.0,2.0,1.0,0.0
3652,114.0536089,30.6338852,0.0,0.0,1.0,0.0
3653,114.0521703,30.63842121,,,,
3654,114.060562,30.62967159,0.0,0.0,0.0,0.0
3655,114.059578,30.62818772,0.0,0.0,0.0,0.0
3656,114.0556131,30.62996515,0.0,2.0,1.0,3.0
3657,114.0595632,30.62619683,0.0,0.0,0.0,0.0
3658,114.0575468,30.62711806,0.0,2.0,1.0,3.0
3659,114.0541676,30.62870569,0.0,2.0,1.0,3.0
3660,114.0655806,30.63086881,1.0,1.0,1.0,4.0
3661,114.0646462,30.62778763,0.0,0.0,0.0,0.0
3662,114.0641944,30.62569197,0.0,0.0,0.0,0.0
3663,114.0770133,30.62962294,0.0,2.0,1.0,0.0
3664,114.0771697,30.62790897,0.0,2.0,1.0,0.0
3665,114.0790439,30.62760477,0.0,2.0,1.0,1.0
3666,114.0789128,30.62931566,1.0,1.0,3.0,4.0
3667,114.0726968,30.62973238,1.0,1.0,3.0,4.0
3668,114.0731554,30.63150347,0.0,2.0,1.0,1.0
3669,114.0740769,30.62858056,1.0,1.0,3.0,4.0
3670,114.0746831,30.62957861,1.0,1.0,3.0,4.0
3671,114.0702339,30.62770313,0.0,0.0,0.0,0.0
3672,114.0690161,30.62732055,0.0,0.0,0.0,0.0
3673,114.0678434,30.62819426,1.0,1.0,3.0,4.0
3674,114.0691436,30.62952713,0.0,0.0,0.0,0.0
3675,114.0699814,30.63013474,0.0,2.0,1.0,1.0
3676,114.0693203,30.63234583,0.0,0.0,0.0,0.0
3677,114.0690653,30.63648852,1.0,1.0,3.0,4.0
3678,114.0682038,30.63924693,1.0,1.0,3.0,4.0
3679,114.0732123,30.63443311,0.0,2.0,1.0,1.0
3680,114.1905166,30.60382407,0.0,0.0,0.0,0.0
3681,114.1873903,30.60285909,0.0,2.0,1.0,1.0
3682,114.1892846,30.60200042,0.0,0.0,0.0,0.0
3683,114.1868729,30.60463694,0.0,2.0,1.0,1.0
3684,114.1858146,30.6117316,0.0,0.0,0.0,0.0
3685,114.1838399,30.61203296,0.0,2.0,1.0,3.0
3686,114.1825665,30.61220439,0.0,2.0,1.0,3.0
3687,114.1810314,30.60888207,0.0,2.0,1.0,3.0
3688,114.1837921,30.60794995,0.0,2.0,1.0,0.0
3689,114.185566,30.60769995,1.0,2.0,1.0,3.0
3690,114.1804054,30.61238824,1.0,2.0,1.0,4.0
3691,114.1814642,30.61221938,0.0,2.0,1.0,3.0
3692,114.1801467,30.61072553,0.0,2.0,1.0,3.0
3693,114.1856411,30.61003276,0.0,2.0,1.0,0.0
3694,114.1851297,30.6090306,0.0,2.0,1.0,3.0
3695,114.1820051,30.61063319,0.0,0.0,0.0,0.0
3696,114.1839042,30.61026009,0.0,0.0,0.0,0.0
3697,114.190118,30.60656973,0.0,2.0,1.0,0.0
3698,114.1883909,30.6111138,0.0,2.0,1.0,3.0
3699,114.1897541,30.6099698,0.0,2.0,1.0,0.0
3700,114.1941189,30.61091766,0.0,2.0,1.0,1.0
3701,114.1936312,30.60654476,0.0,2.0,1.0,0.0
3702,114.1924974,30.6093854,0.0,2.0,1.0,1.0
3703,114.1890576,30.6086727,0.0,0.0,1.0,0.0
3704,114.1921353,30.6077927,0.0,0.0,1.0,0.0
3705,114.1948682,30.60899929,0.0,2.0,1.0,3.0
3706,114.1947424,30.60275112,0.0,0.0,0.0,0.0
3707,114.1918704,30.60116874,0.0,2.0,1.0,0.0
3708,114.1932069,30.60091983,0.0,0.0,0.0,0.0
3709,114.1967304,30.59905365,0.0,0.0,0.0,0.0
3710,114.1944943,30.59987479,0.0,0.0,0.0,0.0
3711,114.196162,30.60096026,0.0,0.0,0.0,0.0
3712,114.2044496,30.60569741,0.0,2.0,1.0,1.0
3713,114.2015039,30.60654548,,,,
3714,114.2023956,30.60377548,0.0,2.0,2.0,2.0
3715,114.1975187,30.60467922,0.0,2.0,1.0,0.0
3716,114.1981717,30.60605883,0.0,2.0,1.0,1.0
3717,114.195977,30.60603109,0.0,0.0,0.0,0.0
3718,114.19497,30.60502288,0.0,2.0,1.0,0.0
3719,114.1992474,30.60473844,0.0,0.0,0.0,0.0
3720,114.1993086,30.60722459,0.0,0.0,1.0,0.0
3721,114.1978455,30.6074457,0.0,2.0,1.0,0.0
3722,114.1997865,30.60989976,0.0,2.0,1.0,1.0
3723,114.1987608,30.61044026,0.0,0.0,0.0,0.0
3724,114.19882,30.60887683,0.0,2.0,2.0,2.0
3725,114.1975045,30.60971172,0.0,2.0,2.0,2.0
3726,114.2016549,30.61011336,0.0,2.0,1.0,3.0
3727,114.2033205,30.61009769,0.0,0.0,0.0,0.0
3728,114.205986,30.60964064,0.0,2.0,1.0,3.0
3729,114.2015654,30.60915298,0.0,2.0,1.0,1.0
3730,114.2014241,30.60856481,,,,
3731,114.2031427,30.60876545,0.0,0.0,0.0,0.0
3732,114.204358,30.60896864,0.0,0.0,0.0,0.0
3733,114.2058551,30.60851006,0.0,0.0,0.0,0.0
3734,114.2060313,30.60772635,0.0,2.0,1.0,3.0
3735,114.2031727,30.60721711,,,,
3736,114.2042117,30.6073896,0.0,0.0,1.0,3.0
3737,114.2086456,30.60483001,0.0,0.0,0.0,0.0
3738,114.206891,30.60454747,0.0,2.0,1.0,1.0
3739,114.2082709,30.60934613,0.0,2.0,1.0,3.0
3740,114.2099892,30.60910398,0.0,0.0,1.0,3.0
3741,114.2087803,30.60785968,0.0,2.0,1.0,3.0
3742,114.2119126,30.60865861,0.0,0.0,0.0,0.0
3743,114.2077634,30.60664755,0.0,0.0,0.0,0.0
3744,114.2106014,30.60613578,0.0,0.0,0.0,0.0
3745,114.2096017,30.60361118,0.0,0.0,1.0,3.0
3746,114.2081626,30.60402228,0.0,0.0,0.0,0.0
3747,114.2125146,30.598875,0.0,0.0,0.0,0.0
3748,114.2148703,30.59814451,0.0,0.0,0.0,0.0
3749,114.2132681,30.60735434,0.0,0.0,0.0,0.0
3750,114.2130545,30.60657741,0.0,0.0,0.0,0.0
3751,114.2143701,30.60119079,0.0,0.0,0.0,0.0
3752,114.2140298,30.60329776,0.0,0.0,0.0,0.0
3753,114.2126489,30.60080707,0.0,0.0,0.0,0.0
3754,114.2104233,30.60021174,0.0,0.0,0.0,0.0
3755,114.2129174,30.60494536,0.0,2.0,1.0,1.0
3756,114.2112671,30.60364841,0.0,0.0,0.0,0.0
3757,114.2116649,30.60224081,0.0,2.0,1.0,0.0
3758,114.221422,30.60239632,0.0,0.0,0.0,0.0
3759,114.2207494,30.6055998,0.0,2.0,2.0,2.0
3760,114.2204683,30.60667844,,,,
3761,114.2228818,30.6078651,0.0,0.0,0.0,0.0
3762,114.2249272,30.60738979,0.0,0.0,0.0,0.0
3763,114.2230138,30.60608033,0.0,0.0,0.0,0.0
3764,114.2230174,30.60327469,0.0,2.0,1.0,1.0
3765,114.2214678,30.60429229,0.0,2.0,0.0,0.0
3766,114.2227459,30.60472853,,,,
3767,114.2042579,30.62359271,0.0,0.0,0.0,0.0
3768,114.2058746,30.62108476,,,,
3769,114.2114165,30.62496185,0.0,2.0,1.0,3.0
3770,114.2118886,30.6240977,0.0,2.0,1.0,3.0
3771,114.2094998,30.62466775,0.0,0.0,0.0,0.0
3772,114.2069227,30.62457613,0.0,0.0,0.0,0.0
3773,114.2068997,30.62243612,0.0,0.0,0.0,0.0
3774,114.2095751,30.62198361,0.0,0.0,0.0,3.0
3775,114.2117018,30.62200096,0.0,2.0,1.0,3.0
3776,114.2200807,30.5850428,0.0,0.0,0.0,0.0
3777,114.2209535,30.58677327,0.0,0.0,0.0,0.0
3778,114.2217035,30.58804604,0.0,0.0,0.0,0.0
3779,114.218909,30.58623718,0.0,0.0,0.0,0.0
3780,114.2159483,30.58798557,0.0,0.0,0.0,0.0
3781,114.2186568,30.5883732,0.0,0.0,0.0,0.0
3782,114.2177608,30.58991629,0.0,0.0,0.0,0.0
3783,114.2125358,30.58650954,0.0,0.0,0.0,0.0
3784,114.2123161,30.58463577,0.0,0.0,0.0,0.0
3785,114.2122096,30.58296241,0.0,0.0,0.0,0.0
3786,114.2153612,30.58443015,0.0,0.0,0.0,0.0
3787,114.2161154,30.58543218,0.0,0.0,0.0,0.0
3788,114.2147706,30.58211949,0.0,0.0,0.0,0.0
3789,114.2176035,30.58306395,0.0,2.0,1.0,1.0
3790,114.2093549,30.58488104,0.0,2.0,2.0,2.0
3791,114.2064872,30.58722023,,,,
3792,114.2075253,30.58944046,0.0,2.0,1.0,0.0
3793,114.2093691,30.58799871,0.0,0.0,0.0,0.0
3794,114.2092964,30.58618276,0.0,2.0,1.0,1.0
3795,114.2051909,30.59044533,0.0,0.0,0.0,0.0
3796,114.2032324,30.59169221,0.0,2.0,2.0,2.0
3797,114.1999724,30.59318489,0.0,0.0,0.0,0.0
3798,114.1975682,30.59029422,0.0,2.0,1.0,0.0
3799,114.2249788,30.57768898,0.0,2.0,1.0,1.0
3800,114.2233092,30.5789304,0.0,2.0,1.0,1.0
3801,114.2243794,30.57604696,,,,
3802,114.2257312,30.57606091,,,,
3803,114.2219414,30.57635713,0.0,0.0,1.0,0.0
3804,114.2209971,30.57951783,,,,
3805,114.2173021,30.57965062,0.0,0.0,0.0,0.0
3806,114.216729,30.58064964,0.0,0.0,0.0,0.0
3807,114.2185641,30.58117428,0.0,0.0,0.0,1.0
3808,114.2194691,30.57701094,0.0,2.0,1.0,1.0
3809,114.2183791,30.57800642,0.0,0.0,0.0,0.0
3810,114.2190367,30.57890774,,,,
3811,114.2202777,30.58077177,,,,
3812,114.2193368,30.58007664,,,,
3813,114.2200445,30.57968513,,,,
3814,114.2215529,30.5818434,0.0,0.0,0.0,0.0
3815,114.2196176,30.58197916,0.0,2.0,1.0,1.0
3816,114.2211301,30.58132966,,,,
3817,114.2201517,30.58176706,,,,
3818,114.2205707,30.58132068,,,,
3819,114.2247198,30.58222019,0.0,0.0,0.0,0.0
3820,114.2236429,30.58675288,0.0,0.0,0.0,0.0
3821,114.2236787,30.58473636,0.0,0.0,0.0,0.0
3822,114.2230077,30.58248815,0.0,0.0,0.0,0.0
3823,114.2218158,30.58362136,0.0,0.0,0.0,0.0
3824,114.2249035,30.58090015,0.0,2.0,0.0,0.0
3825,114.2261369,30.58707582,0.0,2.0,0.0,0.0
3826,114.2273616,30.58466234,0.0,2.0,1.0,1.0
3827,114.2264984,30.58360494,0.0,2.0,2.0,2.0
3828,114.2296738,30.58211017,,,,
3829,114.2278755,30.58192156,0.0,0.0,0.0,0.0
3830,114.2287625,30.58055349,0.0,0.0,0.0,0.0
3831,114.229673,30.57962213,0.0,0.0,0.0,0.0
3832,114.2315145,30.57895565,0.0,0.0,0.0,0.0
3833,114.2623262,30.5777714,0.0,2.0,1.0,1.0
3834,114.2618104,30.57299842,0.0,0.0,0.0,0.0
3835,114.2619128,30.57497113,0.0,0.0,0.0,0.0
3836,114.2572865,30.57561112,0.0,0.0,0.0,0.0
3837,114.259591,30.57608624,0.0,0.0,0.0,0.0
3838,114.2617599,30.57631465,0.0,0.0,0.0,0.0
3839,114.257296,30.57413296,0.0,0.0,0.0,0.0
3840,114.257436,30.57262995,0.0,0.0,0.0,0.0
3841,114.2596156,30.57432476,0.0,0.0,0.0,0.0
3842,114.2592782,30.57269929,0.0,0.0,0.0,0.0
3843,114.260587,30.57301665,0.0,0.0,0.0,0.0
3844,114.2617947,30.57418965,0.0,0.0,0.0,0.0
3845,114.2724758,30.50053957,1.0,2.0,1.0,4.0
3846,114.2685043,30.50382913,,,,
3847,114.2753183,30.50306651,1.0,2.0,1.0,4.0
3848,114.3173826,30.50489687,0.0,0.0,0.0,0.0
3849,114.3130527,30.50497473,0.0,0.0,0.0,0.0
3850,114.3098319,30.50509662,0.0,0.0,0.0,0.0
3851,114.3067168,30.50516489,0.0,0.0,0.0,0.0
3852,114.2714072,30.50588446,0.0,0.0,0.0,0.0
3853,114.3186649,30.50777992,0.0,0.0,0.0,0.0
3854,114.2778419,30.50603375,0.0,2.0,1.0,0.0
3855,114.3159101,30.50804731,0.0,0.0,0.0,0.0
3856,114.2805546,30.50807735,1.0,1.0,3.0,4.0
3857,114.2824415,30.50939248,1.0,1.0,3.0,4.0
3858,114.2836974,30.51016432,,,,
3859,114.2938106,30.50926642,0.0,0.0,0.0,0.0
3860,114.2973301,30.50987898,0.0,2.0,1.0,1.0
3861,114.285396,30.51008622,0.0,2.0,1.0,0.0
3862,114.2795228,30.50994148,0.0,2.0,1.0,1.0
3863,114.3185881,30.51033774,0.0,0.0,0.0,0.0
3864,114.3114292,30.50930435,0.0,0.0,0.0,0.0
3865,114.3157442,30.5107178,0.0,0.0,0.0,0.0
3866,114.2886675,30.51091106,0.0,0.0,0.0,0.0
3867,114.2955491,30.51068623,0.0,2.0,1.0,0.0
3868,114.3060813,30.50938069,0.0,0.0,0.0,0.0
3869,114.2829358,30.51137086,,,,
3870,114.2755178,30.50969795,0.0,0.0,0.0,0.0
3871,114.2973716,30.51166388,0.0,2.0,1.0,1.0
3872,114.2941767,30.51186266,0.0,0.0,0.0,0.0
3873,114.2966503,30.51216759,,,,
3874,114.2908622,30.51086698,0.0,0.0,0.0,0.0
3875,114.2957786,30.51261579,0.0,0.0,0.0,0.0
3876,114.2871474,30.51176488,0.0,2.0,0.0,0.0
3877,114.3161657,30.51255034,0.0,0.0,0.0,0.0
3878,114.2864148,30.51273945,1.0,1.0,3.0,4.0
3879,114.2826973,30.51288337,0.0,0.0,0.0,0.0
3880,114.2926447,30.51333694,0.0,0.0,0.0,0.0
3881,114.2913841,30.51309114,0.0,0.0,1.0,3.0
3882,114.2893411,30.51350421,0.0,2.0,1.0,3.0
3883,114.3063008,30.51363664,0.0,0.0,0.0,0.0
3884,114.3193224,30.5137593,0.0,0.0,0.0,0.0
3885,114.3113908,30.51360665,0.0,0.0,0.0,0.0
3886,114.3148329,30.51425676,0.0,0.0,0.0,0.0
3887,114.3168384,30.5143302,0.0,0.0,0.0,0.0
3888,114.2963651,30.51387577,0.0,0.0,0.0,0.0
3889,114.2794073,30.51345137,0.0,0.0,0.0,0.0
3890,114.2925687,30.51483927,0.0,0.0,0.0,0.0
3891,114.284779,30.51427472,0.0,2.0,1.0,1.0
3892,114.2901988,30.5153478,0.0,0.0,0.0,0.0
3893,114.2869656,30.51501651,1.0,1.0,3.0,4.0
3894,114.3220077,30.51601031,0.0,0.0,0.0,0.0
3895,114.2992921,30.51499345,0.0,0.0,0.0,0.0
3896,114.2922553,30.51635881,0.0,0.0,0.0,0.0
3897,114.2875683,30.51591223,,,,
3898,114.3062179,30.51633999,0.0,0.0,0.0,0.0
3899,114.3244366,30.51613137,0.0,0.0,0.0,0.0
3900,114.2896612,30.51661229,0.0,0.0,0.0,0.0
3901,114.3194244,30.51630917,0.0,0.0,0.0,0.0
3902,114.2916852,30.51738086,0.0,0.0,0.0,0.0
3903,114.2879174,30.51700665,0.0,0.0,0.0,0.0
